model,uniprot,target_seen,tier,hit,tot,ef_tier
drugclip,Q15910,1,远 0.35–0.5,25.0,73,34.2466
drugclip,Q16288,1,近 0.5–0.7,0.0,19,0.0000
drugclip,Q16288,1,全新 <0.35,0.0,104,0.0000
drugclip,Q16288,1,远 0.35–0.5,1.0,43,2.3256
drugclip,Q16552,1,全新 <0.35,0.0,252,0.0000
drugclip,Q16552,1,远 0.35–0.5,0.0,10,0.0000
drugclip,Q16620,1,近 0.5–0.7,7.0,29,24.1379
drugclip,Q16620,1,全新 <0.35,4.0,78,5.1282
drugclip,Q16620,1,远 0.35–0.5,18.0,81,22.2222
drugclip,Q16769,1,远 0.35–0.5,7.0,21,33.3333
drugclip,Q16769,1,全新 <0.35,5.0,45,11.1111
drugclip,Q32ZE1,1,远 0.35–0.5,0.0,36,0.0000
drugclip,Q32ZE1,1,全新 <0.35,0.0,114,0.0000
drugclip,Q6V1X1,0,全新 <0.35,6.0,49,12.2449
drugclip,Q6V1X1,0,远 0.35–0.5,0.0,16,0.0000
drugclip,Q6V1X1,0,近 0.5–0.7,0.0,4,0.0000
drugclip,Q72547,1,全新 <0.35,9.0,34,26.4706
drugclip,Q72547,1,远 0.35–0.5,4.0,29,13.7931
drugclip,Q86TI2,0,远 0.35–0.5,1.0,11,9.0909
drugclip,Q86TI2,0,全新 <0.35,12.0,41,29.2683
drugclip,Q86TI2,0,近 0.5–0.7,0.0,4,0.0000
drugclip,Q86W56,1,全新 <0.35,0.0,336,0.0000
drugclip,Q86W56,1,远 0.35–0.5,0.0,5,0.0000
drugclip,Q86WV6,1,远 0.35–0.5,14.0,34,41.1765
drugclip,Q86WV6,1,全新 <0.35,0.0,129,0.0000
drugclip,Q86WV6,1,近 0.5–0.7,0.0,6,0.0000
drugclip,Q8IVH8,1,全新 <0.35,46.0,302,15.2318
drugclip,Q8IVH8,1,远 0.35–0.5,2.0,30,6.6667
drugclip,Q8N884,1,全新 <0.35,0.0,308,0.0000
drugclip,Q8NEB9,1,全新 <0.35,0.0,54,0.0000
drugclip,Q8NEB9,1,远 0.35–0.5,1.0,3,33.3333
drugclip,Q8R4B8,0,全新 <0.35,0.0,54,0.0000
drugclip,Q8R4B8,0,远 0.35–0.5,0.0,3,0.0000
drugclip,Q92633,0,全新 <0.35,17.5,560,3.1250
drugclip,Q92769,1,远 0.35–0.5,12.0,43,27.9070
drugclip,Q92769,1,全新 <0.35,57.0,282,20.2128
drugclip,Q92769,1,近 0.5–0.7,1.0,11,9.0909
drugclip,Q92793,1,远 0.35–0.5,16.0,27,59.2593
drugclip,Q92793,1,近 0.5–0.7,29.0,39,74.3590
drugclip,Q92793,1,全新 <0.35,1.8,370,0.4865
drugclip,Q92993,0,全新 <0.35,0.0,66,0.0000
drugclip,Q92993,0,远 0.35–0.5,0.0,27,0.0000
drugclip,Q93009,1,远 0.35–0.5,100.0,134,74.6269
drugclip,Q93009,1,全新 <0.35,27.0,133,20.3008
drugclip,Q93009,1,近 0.5–0.7,22.0,24,91.6667
drugclip,Q96RI1,1,全新 <0.35,10.0,23,43.4783
drugclip,Q96RI1,1,远 0.35–0.5,22.0,38,57.8947
drugclip,Q99640,1,全新 <0.35,40.75,281,14.5018
drugclip,Q99640,1,远 0.35–0.5,0.0,5,0.0000
drugclip,Q99683,1,远 0.35–0.5,0.0,23,0.0000
drugclip,Q99683,1,近 0.5–0.7,0.0,7,0.0000
drugclip,Q99683,1,全新 <0.35,0.0,46,0.0000
drugclip,Q99814,1,全新 <0.35,0.0,114,0.0000
drugclip,Q9BY41,1,全新 <0.35,73.0,342,21.3450
drugclip,Q9BY41,1,远 0.35–0.5,37.0,44,84.0909
drugclip,Q9BY41,1,近 0.5–0.7,3.0,6,50.0000
drugclip,Q9H3N8,0,远 0.35–0.5,0.0,14,0.0000
drugclip,Q9H3N8,0,全新 <0.35,0.0,41,0.0000
drugclip,Q9H8M2,1,远 0.35–0.5,35.0,63,55.5556
drugclip,Q9H8M2,1,全新 <0.35,96.33333333333333,320,30.1042
drugclip,Q9H8M2,1,近 0.5–0.7,0.0,8,0.0000
drugclip,Q9HAZ1,1,全新 <0.35,1.0,126,0.7937
drugclip,Q9HAZ1,1,远 0.35–0.5,2.0,7,28.5714
drugclip,Q9HBH9,1,远 0.35–0.5,0.0,54,0.0000
drugclip,Q9HBH9,1,全新 <0.35,1.0,50,2.0000
drugclip,Q9NSY1,1,全新 <0.35,0.0,67,0.0000
drugclip,Q9NWZ3,1,全新 <0.35,117.0,1157,10.1124
drugclip,Q9NWZ3,1,远 0.35–0.5,28.0,273,10.2564
drugclip,Q9NWZ3,1,近 0.5–0.7,0.0,27,0.0000
drugclip,Q9NYV4,1,近 0.5–0.7,0.0,37,0.0000
drugclip,Q9NYV4,1,全新 <0.35,4.0,157,2.5478
drugclip,Q9NYV4,1,远 0.35–0.5,1.0,88,1.1364
drugclip,Q9P2K8,0,全新 <0.35,4.0,52,7.6923
drugclip,Q9P2K8,0,远 0.35–0.5,10.0,34,29.4118
drugclip,Q9UGN5,1,全新 <0.35,3.0,146,2.0548
drugclip,Q9UGN5,1,近 0.5–0.7,8.0,9,88.8889
drugclip,Q9UGN5,1,远 0.35–0.5,3.0,9,33.3333
drugclip,Q9UNA0,1,全新 <0.35,26.0,74,35.1351
drugclip,Q9UNA0,1,远 0.35–0.5,3.0,6,50.0000
drugclip,Q9Y5Y9,0,全新 <0.35,9.0,500,1.8000
drugclip,Q9Y5Y9,0,远 0.35–0.5,3.0,132,2.2727
drugclip,Q9Y5Z0,1,全新 <0.35,124.0,280,44.2857
drugclip,Q9Y5Z0,1,远 0.35–0.5,37.0,37,100.0000
drugclip,C7FF05,0,远 0.35–0.5,1.0,34,2.9412
drugclip,C7FF05,0,全新 <0.35,0.0,49,0.0000
drugclip,C7FF05,0,近 0.5–0.7,0.0,7,0.0000
drugclip,O14638,0,全新 <0.35,0.0,89,0.0000
drugclip,O94921,0,全新 <0.35,28.0,69,40.5797
drugclip,O94921,0,远 0.35–0.5,23.0,31,74.1935
drugclip,P01111,0,全新 <0.35,0.0,469,0.0000
drugclip,P05622,0,远 0.35–0.5,1.0,81,1.2346
drugclip,P05622,0,全新 <0.35,0.0,256,0.0000
drugclip,P05622,0,极近 ≥0.7,0.0,8,0.0000
drugclip,P05622,0,近 0.5–0.7,0.0,33,0.0000
drugclip,P08519,1,全新 <0.35,3.0,73,4.1096
drugclip,P28347,0,全新 <0.35,1.0,226,0.4425
drugclip,P28347,0,远 0.35–0.5,0.0,12,0.0000
drugclip,P37288,0,全新 <0.35,0.0,108,0.0000
drugclip,P43220,1,近 0.5–0.7,0.0,8,0.0000
drugclip,P43220,1,远 0.35–0.5,0.0,16,0.0000
drugclip,P43220,1,全新 <0.35,1.0,105,0.9524
drugclip,P56528,0,全新 <0.35,0.0,92,0.0000
drugclip,P56528,0,远 0.35–0.5,0.0,11,0.0000
drugclip,P97821,0,全新 <0.35,9.0,83,10.8434
drugclip,Q15562,1,远 0.35–0.5,0.0,3,0.0000
drugclip,Q15562,1,全新 <0.35,2.0,177,1.1299
drugclip,Q15878,0,全新 <0.35,0.0,142,0.0000
drugclip,Q15878,0,远 0.35–0.5,0.0,9,0.0000
drugclip,Q92830,0,全新 <0.35,0.0,159,0.0000
drugclip,Q96LB1,0,全新 <0.35,1.0,62,1.6129
drugclip,Q96LB1,0,远 0.35–0.5,0.0,7,0.0000
drugclip,Q99594,0,全新 <0.35,0.0,102,0.0000
drugclip,J9SQF3,0,全新 <0.35,0.0,645,0.0000
drugclip,J9SQF3,0,远 0.35–0.5,0.0,5,0.0000
drugclip,O00411,0,全新 <0.35,5.0,211,2.3697
drugclip,O00411,0,远 0.35–0.5,0.0,15,0.0000
drugclip,O00443,1,全新 <0.35,0.0,75,0.0000
drugclip,O00443,1,远 0.35–0.5,0.0,24,0.0000
drugclip,O14578,0,远 0.35–0.5,0.0,85,0.0000
drugclip,O14578,0,全新 <0.35,0.0,66,0.0000
drugclip,O14874,0,远 0.35–0.5,2.0,75,2.6667
drugclip,O14874,0,全新 <0.35,0.0,20,0.0000
drugclip,O14874,0,近 0.5–0.7,2.0,10,20.0000
drugclip,O42275,0,近 0.5–0.7,29.0,46,63.0435
drugclip,O42275,0,远 0.35–0.5,12.0,39,30.7692
drugclip,O42275,0,全新 <0.35,5.0,32,15.6250
drugclip,O60427,0,全新 <0.35,53.0,234,22.6496
drugclip,O88634,0,全新 <0.35,0.0,52,0.0000
drugclip,O88634,0,远 0.35–0.5,0.0,12,0.0000
drugclip,O94782,1,全新 <0.35,3.0,394,0.7614
drugclip,O94782,1,远 0.35–0.5,1.0,11,9.0909
drugclip,O95835,0,远 0.35–0.5,35.0,60,58.3333
drugclip,O95835,0,全新 <0.35,1.0,12,8.3333
drugclip,P08546,0,全新 <0.35,12.0,79,15.1899
drugclip,P08546,0,远 0.35–0.5,0.0,3,0.0000
drugclip,P09871,0,全新 <0.35,179.0,419,42.7208
drugclip,P0AES4,0,远 0.35–0.5,0.0,47,0.0000
drugclip,P0AES4,0,近 0.5–0.7,0.0,5,0.0000
drugclip,P0AES4,0,全新 <0.35,0.0,81,0.0000
drugclip,P14060,0,全新 <0.35,2.0,74,2.7027
drugclip,P14416,0,全新 <0.35,45.0,291,15.4639
drugclip,P14416,0,远 0.35–0.5,4.0,24,16.6667
drugclip,P14416,0,近 0.5–0.7,2.0,5,40.0000
drugclip,P16788,0,远 0.35–0.5,0.0,10,0.0000
drugclip,P16788,0,全新 <0.35,0.0,444,0.0000
drugclip,P17927,0,全新 <0.35,0.0,69,0.0000
drugclip,P17948,1,近 0.5–0.7,1.0,39,2.5641
drugclip,P17948,1,远 0.35–0.5,1.0,25,4.0000
drugclip,P17948,1,极近 ≥0.7,2.0,10,20.0000
drugclip,P17948,1,全新 <0.35,0.0,20,0.0000
drugclip,P19525,0,全新 <0.35,0.0,165,0.0000
drugclip,P19525,0,远 0.35–0.5,1.0,16,6.2500
drugclip,P20648,0,近 0.5–0.7,12.0,29,41.3793
drugclip,P20648,0,全新 <0.35,2.0,40,5.0000
drugclip,P20648,0,远 0.35–0.5,8.0,42,19.0476
drugclip,P21917,0,全新 <0.35,7.0,30,23.3333
drugclip,P21917,0,远 0.35–0.5,3.0,31,9.6774
drugclip,P21917,0,近 0.5–0.7,2.0,4,50.0000
drugclip,P22001,0,全新 <0.35,0.0,338,0.0000
drugclip,P22001,0,远 0.35–0.5,0.0,13,0.0000
drugclip,P25929,0,全新 <0.35,0.0,74,0.0000
drugclip,P25929,0,远 0.35–0.5,0.0,28,0.0000
drugclip,P28223,0,全新 <0.35,86.5,971,8.9083
drugclip,P28223,0,远 0.35–0.5,27.0,190,14.2105
drugclip,P28223,0,近 0.5–0.7,32.0,38,84.2105
drugclip,P30990,1,远 0.35–0.5,2.0,25,8.0000
drugclip,P30990,1,全新 <0.35,5.0,51,9.8039
drugclip,P34969,0,远 0.35–0.5,5.0,18,27.7778
drugclip,P34969,0,全新 <0.35,9.0,74,12.1622
drugclip,P34969,0,近 0.5–0.7,3.0,8,37.5000
drugclip,P35462,0,全新 <0.35,11.0,84,13.0952
drugclip,P35462,0,远 0.35–0.5,2.0,22,9.0909
drugclip,P35462,0,近 0.5–0.7,1.0,3,33.3333
drugclip,P37840,0,全新 <0.35,0.0,113,0.0000
drugclip,P50052,1,全新 <0.35,37.0,198,18.6869
drugclip,P50052,1,远 0.35–0.5,5.0,11,45.4545
drugclip,P50052,1,近 0.5–0.7,0.0,5,0.0000
drugclip,P52429,0,全新 <0.35,0.0,74,0.0000
drugclip,P52429,0,远 0.35–0.5,0.0,7,0.0000
drugclip,P54278,0,远 0.35–0.5,12.0,32,37.5000
drugclip,P54278,0,全新 <0.35,29.0,53,54.7170
drugclip,P57059,0,远 0.35–0.5,4.0,19,21.0526
drugclip,P57059,0,近 0.5–0.7,0.0,29,0.0000
drugclip,P57059,0,极近 ≥0.7,0.0,5,0.0000
drugclip,P57059,0,全新 <0.35,5.0,31,16.1290
drugclip,Q08211,1,全新 <0.35,4.0,597,0.6700
drugclip,Q08211,1,远 0.35–0.5,4.0,109,3.6697
drugclip,Q08828,0,远 0.35–0.5,0.0,6,0.0000
drugclip,Q08828,0,全新 <0.35,0.0,61,0.0000
drugclip,Q10469,0,全新 <0.35,0.0,171,0.0000
drugclip,Q13191,1,全新 <0.35,1.0,1194,0.0838
drugclip,Q13191,1,远 0.35–0.5,0.0,38,0.0000
drugclip,Q13233,0,远 0.35–0.5,0.0,39,0.0000
drugclip,Q13233,0,近 0.5–0.7,0.0,7,0.0000
drugclip,Q13233,0,全新 <0.35,0.0,9,0.0000
drugclip,Q13233,0,极近 ≥0.7,0.0,3,0.0000
drugclip,Q13574,1,全新 <0.35,5.0,576,0.8681
drugclip,Q16739,0,全新 <0.35,0.0,281,0.0000
drugclip,Q16739,0,远 0.35–0.5,0.0,28,0.0000
drugclip,Q16832,1,远 0.35–0.5,67.0,94,71.2766
drugclip,Q16832,1,全新 <0.35,47.0,215,21.8605
drugclip,Q16832,1,近 0.5–0.7,9.0,14,64.2857
drugclip,Q16832,1,极近 ≥0.7,0.0,3,0.0000
drugclip,Q5JRX3,0,全新 <0.35,0.0,47,0.0000
drugclip,Q5JRX3,0,远 0.35–0.5,0.0,10,0.0000
drugclip,Q6SZW1,0,近 0.5–0.7,0.0,3,0.0000
drugclip,Q6SZW1,0,全新 <0.35,23.0,156,14.7436
drugclip,Q6SZW1,0,远 0.35–0.5,17.0,84,20.2381
drugclip,Q7Z3E1,0,全新 <0.35,2.0,401,0.4988
drugclip,Q7Z3E1,0,远 0.35–0.5,33.333333333333336,84,39.6825
drugclip,Q7Z3E1,0,近 0.5–0.7,60.0,88,68.1818
drugclip,Q86SK9,0,远 0.35–0.5,0.0,25,0.0000
drugclip,Q86SK9,0,全新 <0.35,0.0,29,0.0000
drugclip,Q86UE8,0,远 0.35–0.5,0.0,29,0.0000
drugclip,Q86UE8,0,近 0.5–0.7,0.0,32,0.0000
drugclip,Q86UE8,0,全新 <0.35,0.0,3,0.0000
drugclip,Q86UE8,0,极近 ≥0.7,0.0,4,0.0000
drugclip,Q8N1C3,0,全新 <0.35,1.0,199,0.5025
drugclip,Q8WYB5,0,全新 <0.35,61.0,177,34.4633
drugclip,Q8WYB5,0,远 0.35–0.5,2.0,15,13.3333
drugclip,Q92551,0,全新 <0.35,6.0,145,4.1379
drugclip,Q92551,0,远 0.35–0.5,10.5,46,22.8261
drugclip,Q96DB2,0,近 0.5–0.7,0.0,9,0.0000
drugclip,Q96DB2,0,远 0.35–0.5,0.0,44,0.0000
drugclip,Q96DB2,0,极近 ≥0.7,0.0,4,0.0000
drugclip,Q96DB2,0,全新 <0.35,0.0,14,0.0000
drugclip,Q96GX5,1,全新 <0.35,7.0,252,2.7778
drugclip,Q96GX5,1,远 0.35–0.5,0.0,6,0.0000
drugclip,Q9H0K1,0,远 0.35–0.5,1.0,22,4.5455
drugclip,Q9H0K1,0,全新 <0.35,3.0,51,5.8824
drugclip,Q9H0K1,0,近 0.5–0.7,0.0,29,0.0000
drugclip,Q9H0K1,0,极近 ≥0.7,0.0,7,0.0000
drugclip,Q9HCE5,1,全新 <0.35,0.0,187,0.0000
drugclip,Q9HCE5,1,远 0.35–0.5,0.0,5,0.0000
drugclip,Q9NPH5,0,全新 <0.35,0.0,90,0.0000
drugclip,Q9NPH5,0,远 0.35–0.5,0.0,6,0.0000
drugclip,Q9NR19,0,全新 <0.35,1.0,95,1.0526
drugclip,Q9NR19,0,远 0.35–0.5,0.0,47,0.0000
drugclip,Q9ULV8,0,全新 <0.35,0.0,551,0.0000
drugclip,Q9ULV8,0,远 0.35–0.5,0.0,18,0.0000
drugclip,Q9Y2I7,0,全新 <0.35,0.0,282,0.0000
drugclip,Q9Y2I7,0,远 0.35–0.5,0.0,102,0.0000
drugclip,Q9Y2I7,0,近 0.5–0.7,0.0,8,0.0000
bindclip_randneg,O15379,0,近 0.5–0.7,0.0,19,0.0000
bindclip_randneg,O15379,0,远 0.35–0.5,0.0,64,0.0000
bindclip_randneg,O15379,0,全新 <0.35,0.0,46,0.0000
bindclip_randneg,O15379,0,极近 ≥0.7,0.0,12,0.0000
bindclip_randneg,O43353,1,远 0.35–0.5,0.0,204,0.0000
bindclip_randneg,O43353,1,全新 <0.35,0.0,16,0.0000
bindclip_randneg,O43353,1,近 0.5–0.7,0.0,16,0.0000
bindclip_randneg,O43353,1,极近 ≥0.7,1.0,10,10.0000
bindclip_randneg,O60341,1,远 0.35–0.5,2.0,39,5.1282
bindclip_randneg,O60341,1,全新 <0.35,0.0,63,0.0000
bindclip_randneg,O60674,1,全新 <0.35,0.0,137,0.0000
bindclip_randneg,O60674,1,近 0.5–0.7,0.0,34,0.0000
bindclip_randneg,O60674,1,远 0.35–0.5,0.0,35,0.0000
bindclip_randneg,O60674,1,极近 ≥0.7,1.0,22,4.5455
bindclip_randneg,O60885,1,近 0.5–0.7,3.0,15,20.0000
bindclip_randneg,O60885,1,极近 ≥0.7,20.0,24,83.3333
bindclip_randneg,O60885,1,全新 <0.35,0.0,11,0.0000
bindclip_randneg,O60885,1,远 0.35–0.5,1.0,8,12.5000
bindclip_randneg,O75469,1,全新 <0.35,0.0,78,0.0000
bindclip_randneg,P00734,1,近 0.5–0.7,15.0,28,53.5714
bindclip_randneg,P00734,1,远 0.35–0.5,56.0,107,52.3364
bindclip_randneg,P00734,1,全新 <0.35,5.0,13,38.4615
bindclip_randneg,P01116,1,全新 <0.35,3.0,47,6.3830
bindclip_randneg,P01116,1,远 0.35–0.5,1.0,4,25.0000
bindclip_randneg,P06239,1,全新 <0.35,0.0,15,0.0000
bindclip_randneg,P06239,1,近 0.5–0.7,1.0,31,3.2258
bindclip_randneg,P06239,1,极近 ≥0.7,2.0,10,20.0000
bindclip_randneg,P06239,1,远 0.35–0.5,0.0,12,0.0000
bindclip_randneg,P08581,1,近 0.5–0.7,2.0,22,9.0909
bindclip_randneg,P08581,1,远 0.35–0.5,9.0,23,39.1304
bindclip_randneg,P08581,1,全新 <0.35,2.0,4,50.0000
bindclip_randneg,P08581,1,极近 ≥0.7,3.0,17,17.6471
bindclip_randneg,P11362,1,远 0.35–0.5,0.0,19,0.0000
bindclip_randneg,P11362,1,全新 <0.35,3.0,22,13.6364
bindclip_randneg,P11362,1,极近 ≥0.7,1.0,10,10.0000
bindclip_randneg,P11362,1,近 0.5–0.7,2.0,5,40.0000
bindclip_randneg,P12931,1,近 0.5–0.7,23.0,40,57.5000
bindclip_randneg,P12931,1,远 0.35–0.5,16.0,36,44.4444
bindclip_randneg,P12931,1,极近 ≥0.7,4.0,14,28.5714
bindclip_randneg,P15056,1,远 0.35–0.5,7.0,26,26.9231
bindclip_randneg,P15056,1,极近 ≥0.7,3.0,14,21.4286
bindclip_randneg,P15056,1,全新 <0.35,0.0,5,0.0000
bindclip_randneg,P15056,1,近 0.5–0.7,2.0,13,15.3846
bindclip_randneg,P18031,1,全新 <0.35,41.0,100,41.0000
bindclip_randneg,P18031,1,远 0.35–0.5,2.0,8,25.0000
bindclip_randneg,P18031,1,近 0.5–0.7,3.0,5,60.0000
bindclip_randneg,P18031,1,极近 ≥0.7,1.0,3,33.3333
bindclip_randneg,P21554,0,全新 <0.35,12.0,80,15.0000
bindclip_randneg,P21554,0,远 0.35–0.5,7.0,16,43.7500
bindclip_randneg,P22413,0,全新 <0.35,0.0,122,0.0000
bindclip_randneg,P22413,0,远 0.35–0.5,1.0,60,1.6667
bindclip_randneg,P22413,0,近 0.5–0.7,1.0,5,20.0000
bindclip_randneg,P22455,1,全新 <0.35,0.0,31,0.0000
bindclip_randneg,P22455,1,远 0.35–0.5,0.0,12,0.0000
bindclip_randneg,P22455,1,极近 ≥0.7,2.0,8,25.0000
bindclip_randneg,P22455,1,近 0.5–0.7,0.0,4,0.0000
bindclip_randneg,P27338,1,远 0.35–0.5,0.0,95,0.0000
bindclip_randneg,P27338,1,全新 <0.35,0.0,29,0.0000
bindclip_randneg,P27338,1,近 0.5–0.7,0.0,31,0.0000
bindclip_randneg,P28335,1,全新 <0.35,0.0,68,0.0000
bindclip_randneg,P28335,1,近 0.5–0.7,1.0,4,25.0000
bindclip_randneg,P28335,1,远 0.35–0.5,0.0,7,0.0000
bindclip_randneg,P30530,1,近 0.5–0.7,0.0,11,0.0000
bindclip_randneg,P30530,1,远 0.35–0.5,1.0,11,9.0909
bindclip_randneg,P30530,1,全新 <0.35,0.0,20,0.0000
bindclip_randneg,P30530,1,极近 ≥0.7,2.0,8,25.0000
bindclip_randneg,P31153,1,全新 <0.35,0.0,58,0.0000
bindclip_randneg,P31153,1,远 0.35–0.5,0.0,5,0.0000
bindclip_randneg,P34913,1,远 0.35–0.5,9.0,27,33.3333
bindclip_randneg,P34913,1,近 0.5–0.7,45.0,79,56.9620
bindclip_randneg,P34913,1,极近 ≥0.7,9.0,9,100.0000
bindclip_randneg,P34913,1,全新 <0.35,0.0,9,0.0000
bindclip_randneg,P34914,1,极近 ≥0.7,5.0,7,71.4286
bindclip_randneg,P34914,1,全新 <0.35,0.0,21,0.0000
bindclip_randneg,P34914,1,远 0.35–0.5,3.0,25,12.0000
bindclip_randneg,P34914,1,近 0.5–0.7,6.0,46,13.0435
bindclip_randneg,P35968,1,近 0.5–0.7,22.0,53,41.5094
bindclip_randneg,P35968,1,极近 ≥0.7,8.0,26,30.7692
bindclip_randneg,P35968,1,远 0.35–0.5,9.0,38,23.6842
bindclip_randneg,P35968,1,全新 <0.35,1.0,19,5.2632
bindclip_randneg,P36888,0,极近 ≥0.7,2.0,18,11.1111
bindclip_randneg,P36888,0,远 0.35–0.5,4.0,27,14.8148
bindclip_randneg,P36888,0,全新 <0.35,2.0,30,6.6667
bindclip_randneg,P36888,0,近 0.5–0.7,1.0,9,11.1111
bindclip_randneg,P41182,1,全新 <0.35,0.0,15,0.0000
bindclip_randneg,P41182,1,近 0.5–0.7,4.0,5,80.0000
bindclip_randneg,P41182,1,远 0.35–0.5,14.0,42,33.3333
bindclip_randneg,P47989,0,全新 <0.35,0.0,38,0.0000
bindclip_randneg,P47989,0,近 0.5–0.7,0.0,4,0.0000
bindclip_randneg,P47989,0,远 0.35–0.5,0.0,11,0.0000
bindclip_randneg,P49327,1,全新 <0.35,0.0,620,0.0000
bindclip_randneg,P49327,1,远 0.35–0.5,0.0,45,0.0000
bindclip_randneg,P50406,0,远 0.35–0.5,5.0,7,71.4286
bindclip_randneg,P50406,0,近 0.5–0.7,4.0,8,50.0000
bindclip_randneg,P50406,0,全新 <0.35,2.0,51,3.9216
bindclip_randneg,P52333,1,近 0.5–0.7,19.0,57,33.3333
bindclip_randneg,P52333,1,全新 <0.35,1.0,110,0.9091
bindclip_randneg,P52333,1,极近 ≥0.7,13.0,31,41.9355
bindclip_randneg,P52333,1,远 0.35–0.5,17.0,58,29.3103
bindclip_randneg,P53634,1,全新 <0.35,4.0,54,7.4074
bindclip_randneg,P53634,1,远 0.35–0.5,0.0,3,0.0000
bindclip_randneg,P56817,1,远 0.35–0.5,67.0,122,54.9180
bindclip_randneg,P56817,1,近 0.5–0.7,4.0,6,66.6667
bindclip_randneg,P56817,1,全新 <0.35,62.0,132,46.9697
bindclip_randneg,Q05397,1,远 0.35–0.5,11.0,29,37.9310
bindclip_randneg,Q05397,1,近 0.5–0.7,16.0,33,48.4848
bindclip_randneg,Q05397,1,全新 <0.35,0.0,7,0.0000
bindclip_randneg,Q05397,1,极近 ≥0.7,4.0,21,19.0476
bindclip_randneg,Q13188,1,近 0.5–0.7,0.0,21,0.0000
bindclip_randneg,Q13188,1,远 0.35–0.5,0.0,19,0.0000
bindclip_randneg,Q13188,1,极近 ≥0.7,2.0,8,25.0000
bindclip_randneg,Q13547,0,近 0.5–0.7,2.0,58,3.4483
bindclip_randneg,Q13547,0,远 0.35–0.5,34.0,197,17.2589
bindclip_randneg,Q13547,0,全新 <0.35,20.0,93,21.5054
bindclip_randneg,Q13547,0,极近 ≥0.7,4.0,13,30.7692
bindclip_randneg,Q13627,1,极近 ≥0.7,3.0,42,7.1429
bindclip_randneg,Q13627,1,远 0.35–0.5,6.0,31,19.3548
bindclip_randneg,Q13627,1,近 0.5–0.7,2.0,26,7.6923
bindclip_randneg,Q13627,1,全新 <0.35,5.0,12,41.6667
bindclip_randneg,Q16678,0,远 0.35–0.5,2.0,76,2.6316
bindclip_randneg,Q16678,0,近 0.5–0.7,4.0,11,36.3636
bindclip_randneg,Q16678,0,全新 <0.35,0.0,20,0.0000
bindclip_randneg,Q92769,1,远 0.35–0.5,25.0,56,44.6429
bindclip_randneg,Q92769,1,近 0.5–0.7,8.0,21,38.0952
bindclip_randneg,Q92769,1,极近 ≥0.7,4.0,12,33.3333
bindclip_randneg,Q92769,1,全新 <0.35,16.0,38,42.1053
bindclip_randneg,Q92918,1,极近 ≥0.7,2.0,4,50.0000
bindclip_randneg,Q92918,1,近 0.5–0.7,5.0,10,50.0000
bindclip_randneg,Q92918,1,远 0.35–0.5,4.5,16,28.1250
bindclip_randneg,Q92918,1,全新 <0.35,9.0,131,6.8702
bindclip_randneg,Q9BY41,1,极近 ≥0.7,5.0,8,62.5000
bindclip_randneg,Q9BY41,1,全新 <0.35,7.0,32,21.8750
bindclip_randneg,Q9BY41,1,远 0.35–0.5,32.0,51,62.7451
bindclip_randneg,Q9BY41,1,近 0.5–0.7,6.0,13,46.1538
bindclip_randneg,Q9NWZ3,1,全新 <0.35,19.0,69,27.5362
bindclip_randneg,Q9NWZ3,1,远 0.35–0.5,3.0,14,21.4286
bindclip_randneg,Q9NWZ3,1,极近 ≥0.7,2.0,6,33.3333
bindclip_randneg,Q9NZQ7,1,远 0.35–0.5,20.0,40,50.0000
bindclip_randneg,Q9NZQ7,1,全新 <0.35,14.0,42,33.3333
bindclip_randneg,Q9NZQ7,1,近 0.5–0.7,1.0,3,33.3333
bindclip_randneg,Q9UBN7,1,全新 <0.35,0.0,185,0.0000
bindclip_randneg,Q9UBN7,1,远 0.35–0.5,0.0,180,0.0000
bindclip_randneg,Q9UBN7,1,极近 ≥0.7,1.0,12,8.3333
bindclip_randneg,Q9UBN7,1,近 0.5–0.7,0.0,49,0.0000
bindclip_randneg,Q9Y5Z0,1,远 0.35–0.5,52.0,101,51.4851
bindclip_randneg,Q9Y5Z0,1,近 0.5–0.7,2.0,6,33.3333
bindclip_randneg,Q9Y5Z0,1,全新 <0.35,62.0,120,51.6667
bindclip_randneg,O14684,1,全新 <0.35,0.0,35,0.0000
bindclip_randneg,O14684,1,远 0.35–0.5,29.0,86,33.7209
bindclip_randneg,O14684,1,近 0.5–0.7,3.0,4,75.0000
bindclip_randneg,O14744,1,全新 <0.35,241.0,753,32.0053
bindclip_randneg,O14744,1,远 0.35–0.5,12.0,58,20.6897
bindclip_randneg,O14744,1,近 0.5–0.7,1.0,3,33.3333
bindclip_randneg,O14757,1,远 0.35–0.5,16.0,49,32.6531
bindclip_randneg,O14757,1,全新 <0.35,58.0,137,42.3358
bindclip_randneg,O14757,1,近 0.5–0.7,0.0,4,0.0000
bindclip_randneg,O15379,0,近 0.5–0.7,0.0,10,0.0000
bindclip_randneg,O15379,0,远 0.35–0.5,0.0,87,0.0000
bindclip_randneg,O15379,0,全新 <0.35,0.0,315,0.0000
bindclip_randneg,O43570,1,远 0.35–0.5,5.0,141,3.5461
bindclip_randneg,O43570,1,全新 <0.35,1.0,82,1.2195
bindclip_randneg,O43570,1,近 0.5–0.7,1.0,16,6.2500
bindclip_randneg,O43613,1,全新 <0.35,1.0,70,1.4286
bindclip_randneg,O43613,1,远 0.35–0.5,1.0,23,4.3478
bindclip_randneg,O43613,1,近 0.5–0.7,6.0,6,100.0000
